area1	area2	contact
14	87	0.00049262
14	88	0.000315214
14	89	0.000183678
14	90	0.000130482
14	91	0.000194709
14	92	0.00026225
14	93	0.000315214
14	94	0.000335463
14	95	0.000315214
14	96	0.00026225
14	97	0.000194709
14	98	0.000130482
14	99	7.99602e-005
15	15	1
15	16	0.367879
15	17	0.135335
15	18	0.0497871
15	19	0.0183156
15	20	0.00610273
15	21	0.0161941
15	22	0.0423292
15	23	0.106878
15	24	0.243117
15	25	0.367879
15	26	0.243117
15	27	0.106878
15	28	0.0423292
15	29	0.0161941
15	30	0.00458408
15	31	0.0114229
15	32	0.0271725
15	33	0.0591057
15	34	0.106878
15	35	0.135335
15	36	0.106878
15	37	0.0591057
15	38	0.0271725
15	39	0.0114229
15	40	0.00293528
15	41	0.00673795
15	42	0.0143696
15	43	0.0271725
15	44	0.0423292
15	45	0.0497871
15	46	0.0423292
15	47	0.0271725
15	48	0.0143696
15	49	0.00673795
15	50	0.00165637
15	51	0.00349349
15	52	0.00673795
15	53	0.0114229
15	54	0.0161941
15	55	0.0183156
15	56	0.0161941
15	57	0.0114229
15	58	0.00673795
15	59	0.00349349
15	60	0.000849326
15	61	0.00165637
15	62	0.00293528
15	63	0.00458408
15	64	0.00610273
15	65	0.00673795
15	66	0.00610273
15	67	0.00458408
15	68	0.00293528
15	69	0.00165637
15	70	0.000405557
15	71	0.000738343
15	72	0.00122085
15	73	0.00179176
15	74	0.00228186
15	75	0.00247875
15	76	0.00228186
15	77	0.00179176
15	78	0.00122085
15	79	0.000738343
15	80	0.000183678
15	81	0.000315214
15	82	0.00049262
15	83	0.00068911
15	84	0.000849326
15	85	0.000911882
15	86	0.000849326
15	87	0.00068911
15	88	0.00049262
15	89	0.000315214
15	90	7.99602e-005
15	91	0.000130482
15	92	0.000194709
15	93	0.00026225
15	94	0.000315214
15	95	0.000335463
15	96	0.000315214
15	97	0.00026225
15	98	0.000194709
15	99	0.000130482
16	16	1
16	17	0.367879
16	18	0.135335
16	19	0.0497871
16	20	0.00228186
16	21	0.00610273
16	22	0.0161941
16	23	0.0423292
16	24	0.106878
16	25	0.243117
16	26	0.367879
16	27	0.243117
16	28	0.106878
16	29	0.0423292
16	30	0.00179176
16	31	0.00458408
16	32	0.0114229
16	33	0.0271725
16	34	0.0591057
16	35	0.106878
16	36	0.135335
16	37	0.106878
16	38	0.0591057
16	39	0.0271725
16	40	0.00122085
16	41	0.00293528
16	42	0.00673795
16	43	0.0143696
16	44	0.0271725
16	45	0.0423292
16	46	0.0497871
16	47	0.0423292
16	48	0.0271725
16	49	0.0143696
16	50	0.000738343
16	51	0.00165637
16	52	0.00349349
16	53	0.00673795
16	54	0.0114229
16	55	0.0161941
16	56	0.0183156
16	57	0.0161941
16	58	0.0114229
16	59	0.00673795
16	60	0.000405557
16	61	0.000849326
16	62	0.00165637
16	63	0.00293528
16	64	0.00458408
16	65	0.00610273
16	66	0.00673795
16	67	0.00610273
16	68	0.00458408
16	69	0.00293528
16	70	0.000206485
16	71	0.000405557
16	72	0.000738343
16	73	0.00122085
16	74	0.00179176
16	75	0.00228186
16	76	0.00247875
16	77	0.00228186
16	78	0.00179176
16	79	0.00122085
16	80	9.90838e-005
16	81	0.000183678
16	82	0.000315214
16	83	0.00049262
16	84	0.00068911
16	85	0.000849326
16	86	0.000911882
16	87	0.000849326
16	88	0.00068911
16	89	0.00049262
16	90	4.53999e-005
16	91	7.99602e-005
16	92	0.000130482
16	93	0.000194709
16	94	0.00026225
16	95	0.000315214
16	96	0.000335463
16	97	0.000315214
16	98	0.00026225
16	99	0.000194709
17	17	1
17	18	0.367879
17	19	0.135335
17	20	0.000849326
17	21	0.00228186
17	22	0.00610273
17	23	0.0161941
17	24	0.0423292
17	25	0.106878
17	26	0.243117
17	27	0.367879
17	28	0.243117
17	29	0.106878
17	30	0.00068911
17	31	0.00179176
17	32	0.00458408
17	33	0.0114229
17	34	0.0271725
17	35	0.0591057
17	36	0.106878
17	37	0.135335
17	38	0.106878
17	39	0.0591057
17	40	0.00049262
17	41	0.00122085
17	42	0.00293528
17	43	0.00673795
17	44	0.0143696
17	45	0.0271725
17	46	0.0423292
17	47	0.0497871
17	48	0.0423292
17	49	0.0271725
17	50	0.000315214
17	51	0.000738343
17	52	0.00165637
17	53	0.00349349
17	54	0.00673795
17	55	0.0114229
17	56	0.0161941
17	57	0.0183156
17	58	0.0161941
17	59	0.0114229
17	60	0.000183678
17	61	0.000405557
17	62	0.000849326
17	63	0.00165637
17	64	0.00293528
17	65	0.00458408
17	66	0.00610273
17	67	0.00673795
17	68	0.00610273
17	69	0.00458408
17	70	9.90838e-005
17	71	0.000206485
17	72	0.000405557
17	73	0.000738343
17	74	0.00122085
17	75	0.00179176
17	76	0.00228186
17	77	0.00247875
17	78	0.00228186
17	79	0.00179176
17	80	5.02e-005
17	81	9.90838e-005
17	82	0.000183678
17	83	0.000315214
17	84	0.00049262
17	85	0.00068911
17	86	0.000849326
17	87	0.000911882
17	88	0.000849326
17	89	0.00068911
17	90	2.41761e-005
17	91	4.53999e-005
17	92	7.99602e-005
17	93	0.000130482
17	94	0.000194709
17	95	0.00026225
17	96	0.000315214
17	97	0.000335463
17	98	0.000315214
17	99	0.00026225
18	18	1
18	19	0.367879
18	20	0.000315214
18	21	0.000849326
18	22	0.00228186
18	23	0.00610273
18	24	0.0161941
18	25	0.0423292
18	26	0.106878
18	27	0.243117
18	28	0.367879
18	29	0.243117
18	30	0.00026225
18	31	0.00068911
18	32	0.00179176
18	33	0.00458408
18	34	0.0114229
18	35	0.0271725
18	36	0.0591057
18	37	0.106878
18	38	0.135335
18	39	0.106878
18	40	0.000194709
18	41	0.00049262
18	42	0.00122085
18	43	0.00293528
18	44	0.00673795
18	45	0.0143696
18	46	0.0271725
18	47	0.0423292
18	48	0.0497871
18	49	0.0423292
18	50	0.000130482
18	51	0.000315214
18	52	0.000738343
18	53	0.00165637
18	54	0.00349349
18	55	0.00673795
18	56	0.0114229
18	57	0.0161941
18	58	0.0183156
18	59	0.0161941
18	60	7.99602e-005
18	61	0.000183678
18	62	0.000405557
18	63	0.000849326
18	64	0.00165637
18	65	0.00293528
18	66	0.00458408
18	67	0.00610273
18	68	0.00673795
18	69	0.00610273
18	70	4.53999e-005
18	71	9.90838e-005
18	72	0.000206485
18	73	0.000405557
18	74	0.000738343
18	75	0.00122085
18	76	0.00179176
18	77	0.00228186
18	78	0.00247875
18	79	0.00228186
18	80	2.41761e-005
18	81	5.02e-005
18	82	9.90838e-005
18	83	0.000183678
18	84	0.000315214
18	85	0.00049262
18	86	0.00068911
18	87	0.000849326
18	88	0.000911882
18	89	0.000849326
18	90	1.22045e-005
18	91	2.41761e-005
18	92	4.53999e-005
18	93	7.99602e-005
18	94	0.000130482
18	95	0.000194709
18	96	0.00026225
18	97	0.000315214
18	98	0.000335463
18	99	0.000315214
19	19	1
19	20	0.000116761
19	21	0.000315214
19	22	0.000849326
19	23	0.00228186
19	24	0.00610273
19	25	0.0161941
19	26	0.0423292
19	27	0.106878
19	28	0.243117
19	29	0.367879
19	30	9.90838e-005
19	31	0.00026225
19	32	0.00068911
19	33	0.00179176
19	34	0.00458408
19	35	0.0114229
19	36	0.0271725
19	37	0.0591057
19	38	0.106878
19	39	0.135335
19	40	7.58439e-005
19	41	0.000194709
19	42	0.00049262
19	43	0.00122085
19	44	0.00293528
19	45	0.00673795
19	46	0.0143696
19	47	0.0271725
19	48	0.0423292
19	49	0.0497871
19	50	5.28075e-005
19	51	0.000130482
19	52	0.000315214
19	53	0.000738343
19	54	0.00165637
19	55	0.00349349
19	56	0.00673795
19	57	0.0114229
19	58	0.0161941
19	59	0.0183156
19	60	3.37804e-005
19	61	7.99602e-005
19	62	0.000183678
19	63	0.000405557
19	64	0.000849326
19	65	0.00165637
19	66	0.00293528
19	67	0.00458408
19	68	0.00610273
19	69	0.00673795
19	70	2.00626e-005
19	71	4.53999e-005
19	72	9.90838e-005
19	73	0.000206485
19	74	0.000405557
19	75	0.000738343
19	76	0.00122085
19	77	0.00179176
19	78	0.00228186
19	79	0.00247875
19	80	1.11759e-005
19	81	2.41761e-005
19	82	5.02e-005
19	83	9.90838e-005
19	84	0.000183678
19	85	0.000315214
19	86	0.00049262
19	87	0.00068911
19	88	0.000849326
19	89	0.000911882
19	90	5.89389e-006
19	91	1.22045e-005
19	92	2.41761e-005
19	93	4.53999e-005
19	94	7.99602e-005
19	95	0.000130482
19	96	0.000194709
19	97	0.00026225
19	98	0.000315214
19	99	0.000335463
20	20	1
20	21	0.367879
20	22	0.135335
20	23	0.0497871
20	24	0.0183156
20	25	0.00673795
20	26	0.00247875
20	27	0.000911882
20	28	0.000335463
20	29	0.00012341
20	30	0.367879
20	31	0.243117
20	32	0.106878
20	33	0.0423292
20	34	0.0161941
20	35	0.00610273
20	36	0.00228186
20	37	0.000849326
20	38	0.000315214
20	39	0.000116761
20	40	0.135335
20	41	0.106878
20	42	0.0591057
20	43	0.0271725
20	44	0.0114229
20	45	0.00458408
20	46	0.00179176
20	47	0.00068911
20	48	0.00026225
20	49	9.90838e-005
20	50	0.0497871
20	51	0.0423292
20	52	0.0271725
20	53	0.0143696
20	54	0.00673795
20	55	0.00293528
20	56	0.00122085
20	57	0.00049262
20	58	0.000194709
20	59	7.58439e-005
20	60	0.0183156
20	61	0.0161941
20	62	0.0114229
20	63	0.00673795
20	64	0.00349349
20	65	0.00165637
20	66	0.000738343
20	67	0.000315214
20	68	0.000130482
20	69	5.28075e-005
20	70	0.00673795
20	71	0.00610273
20	72	0.00458408
20	73	0.00293528
20	74	0.00165637
20	75	0.000849326
20	76	0.000405557
20	77	0.000183678
20	78	7.99602e-005
20	79	3.37804e-005
20	80	0.00247875
20	81	0.00228186
20	82	0.00179176
20	83	0.00122085
20	84	0.000738343
20	85	0.000405557
20	86	0.000206485
20	87	9.90838e-005
20	88	4.53999e-005
20	89	2.00626e-005
20	90	0.000911882
20	91	0.000849326
20	92	0.00068911
20	93	0.00049262
20	94	0.000315214
20	95	0.000183678
20	96	9.90838e-005
20	97	5.02e-005
20	98	2.41761e-005
20	99	1.11759e-005
21	21	1
21	22	0.367879
21	23	0.135335
21	24	0.0497871
21	25	0.0183156
21	26	0.00673795
21	27	0.00247875
21	28	0.000911882
21	29	0.000335463
21	30	0.243117
21	31	0.367879
21	32	0.243117
21	33	0.106878
21	34	0.0423292
21	35	0.0161941
21	36	0.00610273
21	37	0.00228186
21	38	0.000849326
21	39	0.000315214
21	40	0.106878
21	41	0.135335
21	42	0.106878
21	43	0.0591057
21	44	0.0271725
21	45	0.0114229
21	46	0.00458408
21	47	0.00179176
21	48	0.00068911
21	49	0.00026225
21	50	0.0423292
21	51	0.0497871
21	52	0.0423292
21	53	0.0271725
21	54	0.0143696
21	55	0.00673795
21	56	0.00293528
21	57	0.00122085
21	58	0.00049262
21	59	0.000194709
21	60	0.0161941
21	61	0.0183156
21	62	0.0161941
21	63	0.0114229
21	64	0.00673795
21	65	0.00349349
21	66	0.00165637
21	67	0.000738343
21	68	0.000315214
21	69	0.000130482
21	70	0.00610273
21	71	0.00673795
21	72	0.00610273
21	73	0.00458408
21	74	0.00293528
21	75	0.00165637
21	76	0.000849326
21	77	0.000405557
21	78	0.000183678
21	79	7.99602e-005
21	80	0.00228186
21	81	0.00247875
21	82	0.00228186
21	83	0.00179176
21	84	0.00122085
21	85	0.000738343
21	86	0.000405557
21	87	0.000206485
21	88	9.90838e-005
21	89	4.53999e-005
21	90	0.000849326
21	91	0.000911882
21	92	0.000849326
21	93	0.00068911
21	94	0.00049262
21	95	0.000315214
21	96	0.000183678
21	97	9.90838e-005
21	98	5.02e-005
21	99	2.41761e-005
22	22	1
22	23	0.367879
22	24	0.135335
22	25	0.0497871
22	26	0.0183156
22	27	0.00673795
22	28	0.00247875
22	29	0.000911882
22	30	0.106878
22	31	0.243117
22	32	0.367879
22	33	0.243117
22	34	0.106878
22	35	0.0423292
22	36	0.0161941
22	37	0.00610273
22	38	0.00228186
22	39	0.000849326
22	40	0.0591057
22	41	0.106878
22	42	0.135335
22	43	0.106878
22	44	0.0591057
22	45	0.0271725
22	46	0.0114229
22	47	0.00458408
22	48	0.00179176
22	49	0.00068911
22	50	0.0271725
22	51	0.0423292
22	52	0.0497871
22	53	0.0423292
22	54	0.0271725
22	55	0.0143696
22	56	0.00673795
22	57	0.00293528
22	58	0.00122085
22	59	0.00049262
22	60	0.0114229
22	61	0.0161941
22	62	0.0183156
22	63	0.0161941
22	64	0.0114229
22	65	0.00673795
22	66	0.00349349
22	67	0.00165637
22	68	0.000738343
22	69	0.000315214
22	70	0.00458408
22	71	0.00610273
22	72	0.00673795
22	73	0.00610273
22	74	0.00458408
22	75	0.00293528
22	76	0.00165637
22	77	0.000849326
22	78	0.000405557
22	79	0.000183678
22	80	0.00179176
22	81	0.00228186
22	82	0.00247875
22	83	0.00228186
22	84	0.00179176
22	85	0.00122085
22	86	0.000738343
22	87	0.000405557
22	88	0.000206485
22	89	9.90838e-005
22	90	0.00068911
22	91	0.000849326
22	92	0.000911882
22	93	0.000849326
22	94	0.00068911
22	95	0.00049262
22	96	0.000315214
22	97	0.000183678
22	98	9.90838e-005
22	99	5.02e-005
23	23	1
23	24	0.367879
23	25	0.135335
23	26	0.0497871
23	27	0.0183156
23	28	0.00673795
23	29	0.00247875
23	30	0.0423292
23	31	0.106878
23	32	0.243117
23	33	0.367879
23	34	0.243117
23	35	0.106878
23	36	0.0423292
23	37	0.0161941
23	38	0.00610273
23	39	0.00228186
23	40	0.0271725
23	41	0.0591057
23	42	0.106878
23	43	0.135335
23	44	0.106878
23	45	0.0591057
23	46	0.0271725
23	47	0.0114229
23	48	0.00458408
23	49	0.00179176
23	50	0.0143696
23	51	0.0271725
23	52	0.0423292
23	53	0.0497871
23	54	0.0423292
23	55	0.0271725
23	56	0.0143696
23	57	0.00673795
23	58	0.00293528
23	59	0.00122085
23	60	0.00673795
23	61	0.0114229
23	62	0.0161941
23	63	0.0183156
23	64	0.0161941
23	65	0.0114229
23	66	0.00673795
23	67	0.00349349
23	68	0.00165637
23	69	0.000738343
23	70	0.00293528
23	71	0.00458408
23	72	0.00610273
23	73	0.00673795
23	74	0.00610273
23	75	0.00458408
23	76	0.00293528
23	77	0.00165637
23	78	0.000849326
23	79	0.000405557
23	80	0.00122085
23	81	0.00179176
23	82	0.00228186
23	83	0.00247875
23	84	0.00228186
23	85	0.00179176
23	86	0.00122085
23	87	0.000738343
23	88	0.000405557
23	89	0.000206485
23	90	0.00049262
23	91	0.00068911
23	92	0.000849326
23	93	0.000911882
23	94	0.000849326
23	95	0.00068911
23	96	0.00049262
23	97	0.000315214
23	98	0.000183678
23	99	9.90838e-005
24	24	1
24	25	0.367879
24	26	0.135335
24	27	0.0497871
24	28	0.0183156
24	29	0.00673795
24	30	0.0161941
24	31	0.0423292
24	32	0.106878
24	33	0.243117
24	34	0.367879
24	35	0.243117
24	36	0.106878
24	37	0.0423292
24	38	0.0161941
24	39	0.00610273
24	40	0.0114229
24	41	0.0271725
24	42	0.0591057
24	43	0.106878
24	44	0.135335
24	45	0.106878
24	46	0.0591057
24	47	0.0271725
24	48	0.0114229
24	49	0.00458408
24	50	0.00673795
24	51	0.0143696
24	52	0.0271725
24	53	0.0423292
24	54	0.0497871
24	55	0.0423292
24	56	0.0271725
24	57	0.0143696
24	58	0.00673795
24	59	0.00293528
24	60	0.00349349
24	61	0.00673795
24	62	0.0114229
24	63	0.0161941
24	64	0.0183156
24	65	0.0161941
24	66	0.0114229
24	67	0.00673795
24	68	0.00349349
24	69	0.00165637
24	70	0.00165637
24	71	0.00293528
24	72	0.00458408
24	73	0.00610273
24	74	0.00673795
24	75	0.00610273
24	76	0.00458408
24	77	0.00293528
24	78	0.00165637
24	79	0.000849326
24	80	0.000738343
24	81	0.00122085
24	82	0.00179176
24	83	0.00228186
24	84	0.00247875
24	85	0.00228186
24	86	0.00179176
24	87	0.00122085
24	88	0.000738343
24	89	0.000405557
24	90	0.000315214
24	91	0.00049262
24	92	0.00068911
24	93	0.000849326
24	94	0.000911882
24	95	0.000849326
24	96	0.00068911
24	97	0.00049262
24	98	0.000315214
24	99	0.000183678
25	25	1
25	26	0.367879
25	27	0.135335
25	28	0.0497871
25	29	0.0183156
25	30	0.00610273
25	31	0.0161941
25	32	0.0423292
25	33	0.106878
25	34	0.243117
25	35	0.367879
25	36	0.243117
25	37	0.106878
25	38	0.0423292
25	39	0.0161941
25	40	0.00458408
25	41	0.0114229
25	42	0.0271725
25	43	0.0591057
25	44	0.106878
25	45	0.135335
25	46	0.106878
25	47	0.0591057
25	48	0.0271725
25	49	0.0114229
25	50	0.00293528
25	51	0.00673795
25	52	0.0143696
25	53	0.0271725
25	54	0.0423292
25	55	0.0497871
25	56	0.0423292
25	57	0.0271725
25	58	0.0143696
25	59	0.00673795
25	60	0.00165637
25	61	0.00349349
25	62	0.00673795
25	63	0.0114229
25	64	0.0161941
25	65	0.0183156
25	66	0.0161941
25	67	0.0114229
25	68	0.00673795
25	69	0.00349349
25	70	0.000849326
25	71	0.00165637
25	72	0.00293528
25	73	0.00458408
25	74	0.00610273
25	75	0.00673795
25	76	0.00610273
25	77	0.00458408
25	78	0.00293528
25	79	0.00165637
25	80	0.000405557
25	81	0.000738343
25	82	0.00122085
25	83	0.00179176
25	84	0.00228186
25	85	0.00247875
25	86	0.00228186
25	87	0.00179176
25	88	0.00122085
25	89	0.000738343
25	90	0.000183678
25	91	0.000315214
25	92	0.00049262
25	93	0.00068911
25	94	0.000849326
25	95	0.000911882
25	96	0.000849326
25	97	0.00068911
25	98	0.00049262
25	99	0.000315214
26	26	1
26	27	0.367879
26	28	0.135335
26	29	0.0497871
26	30	0.00228186
26	31	0.00610273
26	32	0.0161941
26	33	0.0423292
26	34	0.106878
26	35	0.243117
26	36	0.367879
26	37	0.243117
26	38	0.106878
26	39	0.0423292
26	40	0.00179176
26	41	0.00458408
26	42	0.0114229
26	43	0.0271725
26	44	0.0591057
26	45	0.106878
26	46	0.135335
26	47	0.106878
26	48	0.0591057
26	49	0.0271725
26	50	0.00122085
26	51	0.00293528
26	52	0.00673795
26	53	0.0143696
26	54	0.0271725
26	55	0.0423292
26	56	0.0497871
26	57	0.0423292
26	58	0.0271725
26	59	0.0143696
26	60	0.000738343
26	61	0.00165637
26	62	0.00349349
26	63	0.00673795
26	64	0.0114229
26	65	0.0161941
26	66	0.0183156
26	67	0.0161941
26	68	0.0114229
26	69	0.00673795
26	70	0.000405557
26	71	0.000849326
26	72	0.00165637
26	73	0.00293528
26	74	0.00458408
26	75	0.00610273
26	76	0.00673795
26	77	0.00610273
26	78	0.00458408
26	79	0.00293528
26	80	0.000206485
26	81	0.000405557
26	82	0.000738343
26	83	0.00122085
26	84	0.00179176
26	85	0.00228186
26	86	0.00247875
26	87	0.00228186
26	88	0.00179176
26	89	0.00122085
26	90	9.90838e-005
26	91	0.000183678
26	92	0.000315214
26	93	0.00049262
26	94	0.00068911
26	95	0.000849326
26	96	0.000911882
26	97	0.000849326
26	98	0.00068911
26	99	0.00049262
27	27	1
27	28	0.367879
27	29	0.135335
27	30	0.000849326
27	31	0.00228186
27	32	0.00610273
27	33	0.0161941
27	34	0.0423292
27	35	0.106878
27	36	0.243117
27	37	0.367879
27	38	0.243117
27	39	0.106878
27	40	0.00068911
27	41	0.00179176
27	42	0.00458408
27	43	0.0114229
27	44	0.0271725
27	45	0.0591057
27	46	0.106878
27	47	0.135335
27	48	0.106878
27	49	0.0591057
27	50	0.00049262
27	51	0.00122085
27	52	0.00293528
27	53	0.00673795
27	54	0.0143696
27	55	0.0271725
27	56	0.0423292
27	57	0.0497871
27	58	0.0423292
27	59	0.0271725
27	60	0.000315214
27	61	0.000738343
27	62	0.00165637
27	63	0.00349349
27	64	0.00673795
27	65	0.0114229
27	66	0.0161941
27	67	0.0183156
27	68	0.0161941
27	69	0.0114229
27	70	0.000183678
27	71	0.000405557
27	72	0.000849326
27	73	0.00165637
27	74	0.00293528
27	75	0.00458408
27	76	0.00610273
27	77	0.00673795
27	78	0.00610273
27	79	0.00458408
27	80	9.90838e-005
27	81	0.000206485
27	82	0.000405557
27	83	0.000738343
27	84	0.00122085
27	85	0.00179176
27	86	0.00228186
27	87	0.00247875
27	88	0.00228186
27	89	0.00179176
27	90	5.02e-005
27	91	9.90838e-005
27	92	0.000183678
27	93	0.000315214
27	94	0.00049262
27	95	0.00068911
27	96	0.000849326
27	97	0.000911882
27	98	0.000849326
27	99	0.00068911
28	28	1
28	29	0.367879
28	30	0.000315214
28	31	0.000849326
28	32	0.00228186
28	33	0.00610273
28	34	0.0161941
28	35	0.0423292
28	36	0.106878
28	37	0.243117
28	38	0.367879
28	39	0.243117
28	40	0.00026225
28	41	0.00068911
28	42	0.00179176
28	43	0.00458408
28	44	0.0114229
28	45	0.0271725
28	46	0.0591057
28	47	0.106878
28	48	0.135335
28	49	0.106878
28	50	0.000194709
28	51	0.00049262
28	52	0.00122085
28	53	0.00293528
28	54	0.00673795
28	55	0.0143696
28	56	0.0271725
28	57	0.0423292
28	58	0.0497871
28	59	0.0423292
28	60	0.000130482
28	61	0.000315214
28	62	0.000738343
28	63	0.00165637
28	64	0.00349349
28	65	0.00673795
28	66	0.0114229
28	67	0.0161941
28	68	0.0183156
28	69	0.0161941
28	70	7.99602e-005
28	71	0.000183678
28	72	0.000405557
28	73	0.000849326
28	74	0.00165637
28	75	0.00293528
28	76	0.00458408
28	77	0.00610273
28	78	0.00673795
28	79	0.00610273
28	80	4.53999e-005
28	81	9.90838e-005
28	82	0.000206485
28	83	0.000405557
28	84	0.000738343
28	85	0.00122085
28	86	0.00179176
28	87	0.00228186
28	88	0.00247875
28	89	0.00228186
28	90	2.41761e-005
28	91	5.02e-005
28	92	9.90838e-005
28	93	0.000183678
28	94	0.000315214
28	95	0.00049262
28	96	0.00068911
28	97	0.000849326
28	98	0.000911882
28	99	0.000849326
29	29	1
29	30	0.000116761
29	31	0.000315214
29	32	0.000849326
29	33	0.00228186
29	34	0.00610273
29	35	0.0161941
29	36	0.0423292
29	37	0.106878
29	38	0.243117
29	39	0.367879
29	40	9.90838e-005
29	41	0.00026225
29	42	0.00068911
29	43	0.00179176
29	44	0.00458408
29	45	0.0114229
29	46	0.0271725
29	47	0.0591057
29	48	0.106878
29	49	0.135335
29	50	7.58439e-005
29	51	0.000194709
29	52	0.00049262
29	53	0.00122085
29	54	0.00293528
29	55	0.00673795
29	56	0.0143696
29	57	0.0271725
29	58	0.0423292
29	59	0.0497871
29	60	5.28075e-005
29	61	0.000130482
29	62	0.000315214
29	63	0.000738343
29	64	0.00165637
29	65	0.00349349
29	66	0.00673795
29	67	0.0114229
29	68	0.0161941
29	69	0.0183156
29	70	3.37804e-005
29	71	7.99602e-005
29	72	0.000183678
29	73	0.000405557
29	74	0.000849326
29	75	0.00165637
29	76	0.00293528
29	77	0.00458408
29	78	0.00610273
29	79	0.00673795
29	80	2.00626e-005
29	81	4.53999e-005
29	82	9.90838e-005
29	83	0.000206485
29	84	0.000405557
29	85	0.000738343
29	86	0.00122085
29	87	0.00179176
29	88	0.00228186
29	89	0.00247875
29	90	1.11759e-005
29	91	2.41761e-005
29	92	5.02e-005
29	93	9.90838e-005
29	94	0.000183678
29	95	0.000315214
29	96	0.00049262
29	97	0.00068911
29	98	0.000849326
29	99	0.000911882
30	30	1
30	31	0.367879
30	32	0.135335
30	33	0.0497871
30	34	0.0183156
30	35	0.00673795
30	36	0.00247875
30	37	0.000911882
30	38	0.000335463
30	39	0.00012341
30	40	0.367879
30	41	0.243117
30	42	0.106878
30	43	0.0423292
30	44	0.0161941
30	45	0.00610273
30	46	0.00228186
30	47	0.000849326
30	48	0.000315214
30	49	0.000116761
30	50	0.135335
30	51	0.106878
30	52	0.0591057
30	53	0.0271725
30	54	0.0114229
30	55	0.00458408
30	56	0.00179176
30	57	0.00068911
30	58	0.00026225
30	59	9.90838e-005
30	60	0.0497871
30	61	0.0423292
30	62	0.0271725
30	63	0.0143696
30	64	0.00673795
30	65	0.00293528
30	66	0.00122085
30	67	0.00049262
30	68	0.000194709
30	69	7.58439e-005
30	70	0.0183156
30	71	0.0161941
30	72	0.0114229
30	73	0.00673795
30	74	0.00349349
30	75	0.00165637
30	76	0.000738343
30	77	0.000315214
30	78	0.000130482
30	79	5.28075e-005
30	80	0.00673795
30	81	0.00610273
30	82	0.00458408
30	83	0.00293528
30	84	0.00165637
30	85	0.000849326
30	86	0.000405557
30	87	0.000183678
30	88	7.99602e-005
30	89	3.37804e-005
30	90	0.00247875
30	91	0.00228186
30	92	0.00179176
30	93	0.00122085
30	94	0.000738343
30	95	0.000405557
30	96	0.000206485
30	97	9.90838e-005
30	98	4.53999e-005
30	99	2.00626e-005
31	31	1
31	32	0.367879
31	33	0.135335
31	34	0.0497871
31	35	0.0183156
31	36	0.00673795
31	37	0.00247875
31	38	0.000911882
31	39	0.000335463
31	40	0.243117
31	41	0.367879
31	42	0.243117
31	43	0.106878
31	44	0.0423292
31	45	0.0161941
31	46	0.00610273
31	47	0.00228186
31	48	0.000849326
31	49	0.000315214
31	50	0.106878
31	51	0.135335
31	52	0.106878
31	53	0.0591057
31	54	0.0271725
31	55	0.0114229
31	56	0.00458408
31	57	0.00179176
31	58	0.00068911
31	59	0.00026225
31	60	0.0423292
31	61	0.0497871
31	62	0.0423292
31	63	0.0271725
31	64	0.0143696
31	65	0.00673795
31	66	0.00293528
31	67	0.00122085
31	68	0.00049262
31	69	0.000194709
31	70	0.0161941
31	71	0.0183156
31	72	0.0161941
31	73	0.0114229
31	74	0.00673795
31	75	0.00349349
31	76	0.00165637
31	77	0.000738343
31	78	0.000315214
31	79	0.000130482
31	80	0.00610273
31	81	0.00673795
31	82	0.00610273
31	83	0.00458408
31	84	0.00293528
31	85	0.00165637
31	86	0.000849326
31	87	0.000405557
31	88	0.000183678
31	89	7.99602e-005
31	90	0.00228186
31	91	0.00247875
31	92	0.00228186
31	93	0.00179176
31	94	0.00122085
31	95	0.000738343
31	96	0.000405557
31	97	0.000206485
31	98	9.90838e-005
31	99	4.53999e-005
32	32	1
32	33	0.367879
32	34	0.135335
32	35	0.0497871
32	36	0.0183156
32	37	0.00673795
32	38	0.00247875
32	39	0.000911882
32	40	0.106878
32	41	0.243117
32	42	0.367879
32	43	0.243117
32	44	0.106878
32	45	0.0423292
32	46	0.0161941
32	47	0.00610273
32	48	0.00228186
32	49	0.000849326
32	50	0.0591057
32	51	0.106878
32	52	0.135335
32	53	0.106878
32	54	0.0591057
32	55	0.0271725
32	56	0.0114229
32	57	0.00458408
32	58	0.00179176
32	59	0.00068911
32	60	0.0271725
32	61	0.0423292
32	62	0.0497871
32	63	0.0423292
32	64	0.0271725
32	65	0.0143696
32	66	0.00673795
32	67	0.00293528
32	68	0.00122085
32	69	0.00049262
32	70	0.0114229
32	71	0.0161941
32	72	0.0183156
32	73	0.0161941
32	74	0.0114229
32	75	0.00673795
32	76	0.00349349
32	77	0.00165637
32	78	0.000738343
32	79	0.000315214
32	80	0.00458408
32	81	0.00610273
32	82	0.00673795
32	83	0.00610273
32	84	0.00458408
32	85	0.00293528
32	86	0.00165637
32	87	0.000849326
32	88	0.000405557
32	89	0.000183678
32	90	0.00179176
32	91	0.00228186
32	92	0.00247875
32	93	0.00228186
32	94	0.00179176
32	95	0.00122085
32	96	0.000738343
32	97	0.000405557
32	98	0.000206485
32	99	9.90838e-005
33	33	1
33	34	0.367879
33	35	0.135335
33	36	0.0497871
33	37	0.0183156
33	38	0.00673795
33	39	0.00247875
33	40	0.0423292
33	41	0.106878
33	42	0.243117
33	43	0.367879
33	44	0.243117
33	45	0.106878
33	46	0.0423292
33	47	0.0161941
